,Zipcode,Population,Median Age,Household Income,Per Capita Income
30083,91304,52249,36.1,58423,26054
30084,91306,47235,34.1,60506,22260
30085,91307,24506,44,90785,40605
30086,91311,37504,42.2,78646,38195
30087,91316,26586,39,59522,46217
30088,91320,45205,38.6,104644,42322
30089,91321,34948,33.7,58130,25932
30090,91324,26853,34.7,63369,28985
30091,91325,32497,35.3,60033,30229
30092,91326,34468,42.7,102602,45126
30093,91330,794,19.7,,2569
30094,91331,97523,29.6,49842,13953
30095,91335,75267,33.9,53842,21076
30096,91340,34516,28.4,51428,15368
30097,91342,87707,32.6,61648,20328
30098,91343,59886,32.2,53417,21237
30099,91344,53134,40.9,77642,31791
30100,91345,18629,37.1,62518,23387
30101,91350,32449,35.1,99876,36900
30102,91351,31596,35.2,74649,27721
30103,91352,46561,32.4,48632,17880
30104,91354,28330,37,104574,39995
30105,91355,32104,36.8,86721,39386
30106,91356,29905,41.8,69875,44627
30107,91360,42083,41.2,91105,39233
30108,91361,20193,46.8,103466,61347
30109,91362,35267,42.1,108435,56661
30110,91364,25087,42.6,98206,53814
30111,91367,39503,40.7,80291,44648
30112,91371,0,,,
30113,91377,14045,40.6,128618,55681
30114,91381,18597,37.2,112399,47973
30115,91384,29617,31.9,98330,28466
30116,91387,39991,33,83102,32697
30117,91390,19348,40.2,113537,41633
30118,91401,38600,35.5,47776,25775
30119,91402,70676,29.6,41467,14325
30120,91403,23551,38.9,76727,60143
30121,91405,53395,30.7,37324,18067
30122,91406,52955,33.3,50178,23010
30123,91411,23520,35.4,43695,24232
30124,91423,30268,38.8,73947,57995
30125,91436,14294,46,138676,81278
30126,91501,20860,38.1,62051,31096
30127,91502,11134,36.1,40515,24074
30128,91504,25370,39.5,71433,34254
30129,91505,29835,38,72924,37356
30130,91506,19039,40.3,74444,37074
30131,91601,35830,32.8,49784,28108
30132,91602,17342,36,65475,49923
30133,91604,27107,39.9,86475,67514
30134,91605,54052,33.2,42685,17188
30135,91606,45897,34.2,42191,19656
30136,91607,28346,38.6,59947,39330
30137,91608,0,,,
30138,91701,40394,38.4,80310,31961
30139,91702,59967,28.7,56190,18601
30140,91706,77012,30.3,51963,15571
30141,91708,3854,37.3,125515,15339
30142,91709,74765,35.5,101905,35157
30143,91710,79755,32.6,72705,23474
30144,91711,35460,37.2,82623,37898
30145,91722,35400,34.5,68267,22583
30146,91723,18753,33.1,62823,25209
30147,91724,24784,36.1,81585,30050
30148,91730,63925,32.6,63151,27857
30149,91731,29279,33.4,38551,14538
30150,91732,62661,31.6,44961,14821
30151,91733,43459,31.3,42191,13849
30152,91737,24872,36.4,97731,40736
30153,91739,34016,33.2,101071,37427
30154,91740,25235,37.8,70673,26844
30155,91741,25667,41,82831,38579
30156,91744,83241,30.1,55920,15739
30157,91745,55723,40.8,72601,28324
30158,91746,31680,32.3,62602,16979
30159,91748,47076,39.3,62495,25224
30160,91750,33800,41,78455,32033
30161,91752,28618,31.8,63551,22196
30162,91754,32778,40.9,51164,24699
30163,91755,27442,43.5,52458,22385
30164,91759,284,50.2,71667,42444
30165,91761,59903,29.9,62191,20038
30166,91762,55801,30.4,52565,19441
30167,91763,36725,31.2,51016,17169
30168,91764,53055,30.2,52115,17464
30169,91765,47017,40.3,92627,36809
30170,91766,70842,28.3,50873,16854
30171,91767,49461,30.7,51336,17751
30172,91768,35525,26.7,50670,15402
30173,91770,61869,39,49477,18602
30174,91773,33269,41.5,74351,33656
30175,91775,24677,41.3,77352,34440
30176,91776,37634,39.7,52109,22036
30177,91780,34139,40.2,66750,27254
30178,91784,27285,43.1,100759,42069
30179,91786,50650,32.7,55964,24211
30180,91789,42292,42.2,90637,33177
30181,91790,44720,35.5,66459,24251
30182,91791,32170,36.5,72578,30220
30183,91792,30560,35.8,68682,23971
30184,91801,53135,38.8,49996,24782
30185,91803,30197,40.1,57480,24955
30186,91901,16606,43.4,77064,38589
30187,91902,17399,42.7,78187,35689
30188,91905,955,48.7,80375,30005
30189,91906,3511,33.8,57917,23799
30190,91910,71887,36.2,56510,25239
30191,91911,79518,33.8,48386,20073
30192,91913,40633,32.1,89737,28127
30193,91914,16741,33.6,105462,34899
30194,91915,24329,31,94812,29983
30195,91916,1491,46.4,54929,30099
30196,91917,648,18.8,60385,12725
30197,91931,449,38.7,40662,15287
30198,91932,25334,31.4,45480,20920
30199,91934,477,42.5,87628,27400
30200,91935,8387,45,101336,38780
30201,91941,31762,42,71528,38254
30202,91942,38314,37.7,52752,30501
30203,91945,25343,35.9,50512,22124
30204,91948,43,23.4,35179,17156
30205,91950,60003,31.5,37072,16431
30206,91962,1027,55.5,75737,37929
30207,91963,1424,31.7,36393,11228
30208,91977,58402,33.8,61656,24232
30209,91978,8871,36.2,72579,28108
30210,91980,359,61.7,,15528
30211,92003,3841,43.6,77042,42236
30212,92004,2847,52.2,41064,22586
30213,92007,11094,39.6,87857,47355
30214,92008,26343,39.7,62957,35316
30215,92009,39781,40,101170,45520
30216,92010,14194,39.4,87442,39673
30217,92011,21982,41,96329,48486
30218,92014,13333,48.9,126901,81632
30219,92019,42914,38.7,75715,32403
30220,92020,56836,33.8,49444,23247
30221,92021,63397,34.4,52909,23038
30222,92024,48214,41.5,88615,47337
30223,92025,47937,30.4,45998,21696
30224,92026,48713,37.7,58196,28165
30225,92027,54956,33,56857,22922
30226,92028,47278,39.8,66508,31212
30227,92029,20170,42.3,75304,36978
30228,92036,2733,52.4,65670,33620
30229,92037,43149,36.6,96519,58023
30230,92040,41024,37.5,65128,28178
30231,92054,42829,31.1,51105,25779
30232,92055,12107,21.5,47197,21730
30233,92056,50765,38.6,70057,29013
30234,92057,53061,34.9,70256,28125
30235,92058,44141,24.4,49986,20848
30236,92059,1473,30.6,92703,28376
30237,92060,212,53.9,76250,46005
30238,92061,2678,47.1,51354,37797
30239,92064,47942,40.3,94724,41396
30240,92065,36840,39,77594,30582
30241,92066,363,56.6,41779,26574
30242,92067,7576,48.7,148245,87132
30243,92069,45316,31.7,53060,22468
30244,92070,1243,42,51488,24138
30245,92071,53302,37,69828,28242
30246,92075,12083,44.4,84893,54226
30247,92078,41589,37,58367,30289
30248,92081,27927,35.6,60818,29031
30249,92082,19420,42,77264,32530
30250,92083,36247,29.5,48118,18093
30251,92084,46982,34.6,52293,23081
30252,92086,1188,57.4,38828,19702
30253,92091,1040,61.8,96932,107242
30254,92101,33886,36.5,52602,47678
30255,92102,42715,29.6,39258,18091
30256,92103,30324,42.2,58292,49872
30257,92104,43714,34.4,46888,30338
30258,92105,65746,30.4,35564,15142
30259,92106,19217,40.3,82762,48248
30260,92107,27264,34.9,60673,40496
30261,92108,17828,30.7,63826,42501
30262,92109,44095,30.4,63474,43708
30263,92110,26673,31.5,56166,32112
30264,92111,44737,36,56641,27711
30265,92113,55206,25.1,28437,14117
30266,92114,66461,32.6,54614,18382
30267,92115,59978,26.8,43567,21547
30268,92116,31847,36.6,51117,36906
30269,92117,52612,37.2,64690,31797
30270,92118,18838,41.3,93777,49609
30271,92119,23772,41.7,70536,33904
30272,92120,26430,43.2,79958,41016
30273,92121,4398,28.6,102391,42824
30274,92122,44768,31.1,72671,42348
30275,92123,27565,32.8,69962,31311
30276,92124,31360,29.8,76449,34655
30277,92126,76373,33,81266,30005
30278,92127,39425,34.4,117016,46858
30279,92128,47934,41.4,89657,44166
30280,92129,52942,37.4,106153,39587
30281,92130,47527,37.3,124229,57413
30282,92131,34073,38.1,127009,51346
30283,92132,0,,,
30284,92134,30,19.7,,15490
30285,92135,793,21.9,,27651
30286,92139,35249,32.8,61446,21713
30287,92140,3854,20,,17530
30288,92145,1014,42.2,218094,57752
30289,92147,412,21.2,,21826
30290,92154,79755,32,55085,17763
30291,92155,843,23.4,,34343
30292,92173,28055,29.3,36048,13448
30293,92201,61304,29.2,43415,18027
30294,92203,24016,35.7,76695,32614
30295,92210,4797,67.5,110948,99316
30296,92211,24271,62.7,62495,46448
30297,92220,31563,46.5,38397,22374
30298,92222,0,,,
30299,92223,40779,35.1,61716,27029
30300,92225,25016,36,43117,15850
30301,92227,26079,30,38565,18049
30302,92230,1741,35.2,30288,13984
30303,92231,37694,30.2,35992,14422
30304,92233,10045,34.3,35952,9428
30305,92234,51130,35.8,45088,21734
30306,92236,39743,24.1,43750,12290
30307,92239,284,42,57083,15221
30308,92240,32695,31.5,34700,15903
30309,92241,8619,56.2,38765,23040
30310,92242,1331,56.4,29911,24418
30311,92243,47445,31.2,39754,18719
30312,92249,7347,29.7,52668,15764
30313,92250,8638,31.7,46359,21323
30314,92251,21119,31.9,56192,17213
30315,92252,9430,45.9,43718,24479
30316,92253,36322,43.7,78150,45481
30317,92254,10996,24.2,26661,9412
30318,92256,3632,46.5,38203,23263
30319,92257,1978,52.1,16218,11480
30320,92258,665,31.9,25775,11056
30321,92259,305,60.7,18750,16928
30322,92260,31399,55.1,50087,40207
30323,92262,24827,47.9,44760,35813
30324,92264,20885,55.4,46850,41059
30325,92266,144,59.9,31509,32536
30326,92267,34,48.5,,
30327,92268,563,52.8,31645,22225
30328,92270,17022,61.3,76261,66770
30329,92273,1691,32.3,34432,14180
30330,92274,18184,27.5,31296,10804
30331,92275,1173,32.2,24871,16476
30332,92276,7564,40.1,43508,19851
30333,92277,23463,26.4,42544,20999
30334,92278,4835,21.6,88889,23828
30335,92280,0,,,
30336,92281,1872,40.6,28688,13984
30337,92282,879,35.2,40811,17648
30338,92283,2935,31,23663,11898
30339,92284,24896,40.1,43874,22105
30340,92285,2667,53.7,22188,23713
30341,92301,32014,24.8,41643,11836
30342,92304,38,62.9,,
30343,92305,146,45.5,85682,43114
30344,92307,36875,36.8,58012,24819
30345,92308,39109,36.8,45979,22036
30346,92309,713,30.2,33000,11235
30347,92310,9781,22.4,52798,18214
30348,92311,32774,36,48020,21455
30349,92313,12132,36.8,64337,29591
30350,92314,9433,41.2,41168,21242
30351,92315,5109,40.3,31541,22207
30352,92316,31232,28,49509,14027
30353,92320,7770,54.4,44286,24238
30354,92321,789,53.2,60847,34336
30355,92322,864,39.6,59657,31571
30356,92324,56103,28.8,43283,16823
30357,92325,7707,41.7,50811,24060
30358,92327,1253,25.8,34667,10973
30359,92328,249,48.4,46061,40689
30360,92332,8,59,26250,
30361,92333,663,55.6,36250,26611
30362,92335,97773,27,44919,13828
30363,92336,88670,28.9,84492,22971
30364,92337,35737,30.1,69261,19766
30365,92338,0,,,
30366,92339,849,48,76136,44187
30367,92341,233,51.5,29000,26863
30368,92342,5207,49.6,62938,29443
30369,92344,20336,30.2,69508,22669
30370,92345,76950,30.6,46793,17709
30371,92346,56748,34.5,65156,24444
30372,92347,1551,48.4,31188,15718
30373,92352,6545,49.1,75593,34468
30374,92354,21196,38.1,62620,30904
30375,92356,6310,42.4,24821,16197
30376,92358,735,42.4,65982,21703
30377,92359,7425,39,54620,24730
30378,92363,5183,41.7,30840,19967
30379,92364,60,21.8,42750,31323
30380,92365,2972,48.3,36822,16522
30381,92368,1095,44.3,27049,16014
30382,92371,14618,41.5,50763,23118
30383,92372,5287,44,37988,26466
30384,92373,33506,38.9,72693,41037
30385,92374,40472,30.9,63658,25359
30386,92376,83759,27.2,45860,14498
30387,92377,19867,29.5,78777,22736
30388,92378,140,67.8,48889,22104
30389,92382,5428,35.9,58304,28121
30390,92384,42,41,31429,20786
30391,92385,223,34.9,94286,35039
30392,92386,2086,39.1,41783,19992
30393,92389,98,69.7,22188,17664
30394,92391,1909,39,37601,41375
30395,92392,51454,27.9,59547,19793
30396,92394,32351,29.5,54530,15195
30397,92395,42322,31.5,41041,17355
30398,92397,4757,44.8,79628,36406
30399,92398,1175,23.5,53718,20247
30400,92399,52219,36.3,60779,27199
30401,92401,2150,26.1,15047,9398
30402,92404,60073,28.7,36300,15855
30403,92405,31080,27.3,43756,15187
30404,92407,56774,28.2,55706,20118
30405,92408,14277,31.3,35462,15333
30406,92410,46272,25.7,30538,11024
30407,92411,25300,28.2,32508,11742
30408,92501,22186,31.2,49694,18010
30409,92503,89679,29.5,60347,20167
30410,92504,53676,32.4,56402,22778
30411,92505,48132,28.9,58758,20326
30412,92506,44064,41,80378,38188
30413,92507,52094,25.1,41807,17742
30414,92508,33685,33.7,97132,31428
30415,92509,77798,29.7,57039,18045
30416,92518,791,68.7,69438,38084
30417,92530,48418,28.4,51619,19195
30418,92532,17262,31.2,85639,25707
30419,92536,3829,48.5,50401,24783
30420,92539,4719,46.8,43438,18629
30421,92543,34674,34.7,28346,15112
30422,92544,44885,35.9,46292,22139
30423,92545,37241,47,40748,22951
30424,92548,7130,32.1,39530,15067
30425,92549,2309,50.3,55495,32868
30426,92551,29973,27.6,57364,16726
30427,92553,73633,25.7,43730,13973
30428,92555,37745,28.7,75098,23014
30429,92557,50049,31,60901,21890
30430,92561,1553,52.6,79809,47216
30431,92562,58727,33.8,84359,32933
30432,92563,52827,31.6,80033,26095
30433,92567,7891,31.6,63021,21095
30434,92570,53510,28.4,42603,15022
30435,92571,50051,26,51870,14702
30436,92582,14568,29.5,58765,19171
30437,92583,29797,31.1,43014,17316
30438,92584,42396,32.6,73422,25932
30439,92585,17015,33.5,62679,23177
30440,92586,19581,61.2,36092,24048
30441,92587,15832,37.3,70629,29686
30442,92590,3355,44.1,41449,30899
30443,92591,38325,31.8,67731,27106
30444,92592,68889,35.9,86043,30932
30445,92595,29855,32.4,64326,24782
30446,92596,24314,30.5,82554,25980
30447,92602,21191,33.9,105587,50683
30448,92603,18805,38.9,128466,63384
30449,92604,26649,39.8,88242,39591
30450,92606,20760,35.7,91777,40011
30451,92610,11811,34.5,122694,44763
30452,92612,25363,30.6,71544,39041
30453,92614,23585,35.8,94442,42941
30454,92617,16149,20.5,31750,16928
30455,92618,14899,34.3,88823,46468
30456,92620,37865,36.6,107841,45637
30457,92624,7531,40.6,74223,49242
30458,92625,12759,46.5,112727,93839
30459,92626,50230,34.6,75674,35635
30460,92627,60152,33.1,58445,32288
30461,92629,25910,44.3,85068,52122
30462,92630,58156,38.9,85419,38054
30463,92637,16246,76.9,34789,35904
30464,92646,56179,42.2,85551,39854
30465,92647,56112,36.4,74579,32660
30466,92648,45000,39.6,82858,51238
30467,92649,33130,43.6,82859,49214
30468,92651,23679,49.1,99893,83148
30469,92653,29358,41.6,87131,44547
30470,92655,7716,38.4,46893,18274
30471,92656,48216,35.8,97807,44811
30472,92657,9710,45,155579,112166
30473,92660,33508,43.2,113054,77293
30474,92661,4233,40.8,101324,67435
30475,92662,2761,53,83929,74666
30476,92663,21455,38,89927,68277
30477,92672,34210,40.1,75392,46009
30478,92673,27922,38.3,118183,50116
30479,92675,34524,39.9,73373,39081
30480,92676,2112,45.5,96429,49756
30481,92677,62855,42.9,100480,51491
30482,92678,591,35.8,152250,52396
30483,92679,32974,38.6,138826,56445
30484,92683,89522,38.4,56725,23201
30485,92688,43852,34.3,100388,40162
30486,92691,46753,41.1,95389,37723
30487,92692,47385,41.9,98022,45117
30488,92694,20510,33.2,133000,48434
30489,92701,54353,26.9,44846,14114
30490,92703,67936,29,54581,14005
30491,92704,87910,29.4,58186,16588
30492,92705,43942,38.2,80048,39845
30493,92706,36013,30.2,60574,21354
30494,92707,59304,28.7,60447,16917
30495,92708,55554,43.1,81250,35274
30496,92780,57542,32.9,64824,27041
30497,92782,21978,37.6,103802,49842
30498,92801,61500,30.3,47348,18618
30499,92802,42797,30.8,52289,19188
30500,92804,85386,32.4,53080,20201
30501,92805,70267,28.9,52557,16086
30502,92806,35983,32.3,58116,23635
30503,92807,35999,41.4,94165,40296
30504,92808,20738,39.5,106892,45073
30505,92821,35308,38.4,80023,35899
30506,92823,3327,38.6,126154,40577
30507,92831,33851,29.2,63653,29121
30508,92832,24833,32.4,58443,25839
30509,92833,51958,35,70388,28217
30510,92835,23107,44.6,96250,45427
30511,92840,52846,34,62558,21266
30512,92841,32075,35.7,57790,21702
30513,92843,44127,32.9,51966,17196
30514,92844,25355,35.6,50595,18239
30515,92845,16762,41.5,89768,33634
30516,92860,27256,39.3,84691,27379
30517,92861,5784,48.6,150918,71758
30518,92865,17923,35.7,76781,29583
30519,92866,15035,34.3,60376,30490
30520,92867,42702,36.1,81277,33684
30521,92868,26192,31.9,70888,24779
30522,92869,39963,37.4,94545,37629
30523,92870,51648,35.2,78923,30445
30524,92879,45657,31.3,65460,23043
30525,92880,61035,31.4,105788,30805
30526,92881,30656,35.7,98848,34494
30527,92882,67830,31.7,75408,26442
30528,92883,29265,36.7,97460,35849
30529,92886,45398,41.2,105448,46195
30530,92887,20102,41.4,130449,56317
30531,93001,32940,37.2,51108,28776
30532,93003,50062,39.6,70866,33137
30533,93004,28485,38.4,73863,31964
30534,93010,42352,40.5,83163,36764
30535,93012,34263,40.8,90264,43205
30536,93013,15844,42.7,71702,38672
30537,93015,17571,31.1,63844,21417
30538,93021,35263,36.1,103214,36540
30539,93022,6146,44.2,72031,36309
30540,93023,20688,45.4,68051,36838
30541,93030,57414,29.4,52346,18789
30542,93033,80209,28.9,53755,15232
30543,93035,28146,39,83512,38860
30544,93036,41567,29.3,64563,22602
30545,93040,1548,28.7,46375,15111
30546,93041,24309,30.6,52275,22885
30547,93042,24,41.1,,77058
30548,93043,0,,,
30549,93060,33103,31.1,54225,20368
30550,93063,54866,37.2,84813,34742
30551,93064,0,,,
30552,93065,71661,37.5,93898,36185
30553,93066,3113,43.7,97163,44738
30554,93067,666,43.8,43533,41462
30555,93101,31543,31.1,51021,27464
30556,93103,20724,35.8,67845,35977
30557,93105,24511,47.5,73673,48254
30558,93108,11735,48,110519,72954
30559,93109,10227,39.6,79908,52639
30560,93110,16801,40.1,75090,43285
30561,93111,17177,45,93810,42100
30562,93117,53028,22.2,56719,23766
30563,93201,1093,24.5,26350,10034
30564,93202,3585,32.2,41584,14048
30565,93203,20554,22.6,30204,9310
30566,93204,15705,26.8,29183,9889
30567,93205,2050,59.3,21789,18986
30568,93206,2134,25.9,41154,13122
30569,93207,227,62.9,17411,14699
30570,93208,96,71.3,9604,19378
30571,93210,17756,34.3,48232,14213
30572,93212,25937,36.3,31452,8511
30573,93215,55398,28.6,37132,10923
30574,93218,850,38.2,46607,16642
30575,93219,8801,22.3,25293,8274
30576,93220,28,,,
30577,93221,14519,34.9,48670,21188
30578,93222,1472,50.4,44593,27777
30579,93223,10579,25.9,32861,10285
30580,93224,503,42.5,51094,23394
30581,93225,4722,45.3,55330,27335
30582,93226,412,53.5,44479,32194
30583,93230,65664,32.2,53929,22512
30584,93234,7026,22.6,23705,7549
30585,93235,4614,27,36543,12457
30586,93238,1625,62,59417,37365
30587,93239,1502,33.9,37794,15946
30588,93240,5818,50.9,24611,20331
30589,93241,18119,24.7,34248,10117
30590,93242,3243,31.5,45760,19984
30591,93243,1808,25.4,60753,16590
30592,93244,305,50.4,46042,24279
30593,93245,36606,26.7,55620,21935
30594,93247,18368,26.4,35016,13223
30595,93249,2465,22.9,31111,9039
30596,93250,13661,25.2,35698,9584
30597,93251,253,37.1,57000,19606
30598,93252,4028,38.2,32143,8810
30599,93254,629,35.2,44265,17135
30600,93255,338,62.5,37292,29122
30601,93256,5196,23.1,27383,11462
30602,93257,75451,29.1,39291,16276
30603,93258,1455,30.5,28482,9796
30604,93260,137,63.4,23333,22622
30605,93261,2895,21.9,29213,8041
30606,93262,19,,,
30607,93263,19130,26,39466,13849
30608,93265,3438,55.4,54625,29093
30609,93266,1655,24.9,40341,10529
30610,93267,6993,25.4,31349,10286
30611,93268,16891,31,42111,17673
30612,93270,5649,26.8,31694,14630
30613,93271,2218,53.2,63802,36225
30614,93272,3202,24.5,44667,13942
30615,93274,68532,29.6,45029,17856
30616,93276,102,41.7,43125,14328
30617,93277,50853,34.3,54284,25280
30618,93280,26732,29,40117,11612
30619,93283,1936,55.3,31487,18591
30620,93285,2446,48.9,30576,20399
30621,93286,9482,27.2,36394,13877
30622,93287,126,52.2,62500,28598
30623,93291,51573,29.5,52503,21082
30624,93292,37371,30.9,53281,22953
30625,93301,12138,32,33787,21707
30626,93304,50801,28.3,36692,14813
30627,93305,36878,26.4,36340,15153
30628,93306,65735,30.6,50451,21783
30629,93307,79117,26.7,34243,11829
30630,93308,52993,33.5,44102,22365
30631,93309,58934,31.7,47567,23117
30632,93311,39076,32.1,84848,35154
30633,93312,53979,31.9,88350,32844
30634,93313,42406,29.3,60393,20002
30635,93314,21591,37.8,94751,36254
30636,93401,27618,31.3,54305,33406
30637,93402,15014,45.2,57734,30922
30638,93405,33485,22.9,37643,16721
30639,93410,0,,,
30640,93420,29480,45.5,67629,36024
30641,93422,30777,42.5,68934,32491
30642,93424,805,63.7,65398,45360
30643,93426,1086,50.6,62391,32947
30644,93427,5229,40.1,66727,31718
30645,93428,6499,59.9,75106,45674
30646,93429,224,16.2,38750,11113
30647,93430,3094,55.1,58043,39646
30648,93432,1050,47.5,58193,28928
30649,93433,13189,38.1,47841,25264
30650,93434,6914,29,44407,13621
30651,93436,54014,34.2,52864,23135
30652,93437,3886,23.9,56139,20595
30653,93440,1641,38.4,72083,33055
30654,93441,1174,51.5,76563,45732
30655,93442,10803,51,52850,33269
30656,93444,18948,39.7,62470,27536
30657,93445,7123,33.7,36984,18149
30658,93446,42527,38.3,60853,30594
